,날짜,종목코드,회사명,거래량
2983,2018-06-12,039200,오스코텍,489818.0
3688,2018-06-12,053110,소리바다,3705492.0
6164,2018-06-12,214310,세미콘라이트,1603219.0
6172,2018-06-12,214330,금호에이치티,86907.0
4651,2018-06-12,084990,헬릭스미스,165579.0
1390,2018-06-14,011280,태림포장,118222.0
1484,2018-06-14,012340,뉴인텍,605245.0
4750,2018-06-14,088800,에이스테크,446364.0
1143,2018-06-14,008700,아남전자,8654976.0
5546,2018-06-14,122450,KMH,68561.0
6428,2018-06-14,224060,코디엠,7237499.0
4807,2018-06-14,089530,에이티세미콘,415280.0
1701,2018-06-14,014710,사조씨푸드,54526.0
5095,2018-06-14,096630,에스코넥,718427.0
1173,2018-06-14,009320,대우부품,276238.0
6449,2018-06-14,226440,한송네오텍,396165.0
3072,2018-06-14,042040,케이피엠테크,1759269.0
6651,2018-06-14,258790,소프트캠프,2370.0
5156,2018-06-15,099220,SDN,1871407.0
3699,2018-06-15,053590,한국테크놀로지,9950901.0
382,2018-06-15,002900,동양물산,3407205.0
2507,2018-06-15,033250,체시스,1630241.0
6129,2018-06-15,208640,썸에이지,475095.0
4495,2018-06-15,078130,국일제지,13997650.0
6670,2018-06-15,261200,덴티스,17694.0
6689,2018-06-15,267320,나인테크,837.0
3250,2018-06-15,045390,대아티아이,40707487.0
2361,2018-06-15,031820,콤텍시스템,1614471.0
4572,2018-06-15,082800,루미마이크로,634328.0
5587,2018-06-15,131220,대한과학,44172.0
5685,2018-06-15,136480,하림,2297048.0
1060,2018-06-15,008250,이건산업,1443476.0
3790,2018-06-15,056080,유진로봇,2339176.0
3814,2018-06-15,057540,옴니시스템,923847.0
4442,2018-06-15,073570,WI,208687.0
15,2018-06-15,000180,성창기업지주,901885.0
5776,2018-06-15,141070,맥스로텍,113255.0
1608,2018-06-15,013700,까뮤이앤씨,8923196.0
4788,2018-06-15,089230,THE E&M,573020.0
345,2018-06-15,002760,보락,1160790.0
6549,2018-06-15,239340,줌인터넷,900.0
1365,2018-06-15,011200,HMM,3444263.0
2471,2018-06-18,032860,글로스퍼랩스,911667.0
4544,2018-06-18,081150,티플랙스,2847661.0
6450,2018-06-18,226440,한송네오텍,95292.0
2185,2018-06-18,025980,아난티,16419052.0
4889,2018-06-18,092220,KEC,5095016.0
4751,2018-06-19,088800,에이스테크,3077984.0
