,날짜,종목코드,회사명,거래량
289,2019-01-23,036090,위지트,921421.0
290,2019-01-23,100700,세운메디칼,40028.0
291,2019-01-23,034220,LG디스플레이,989511.0
292,2019-01-23,133820,화인베스틸,508313.0
293,2019-01-23,009070,KCTC,408650.0
294,2019-01-23,057030,YBM넷,503181.0
295,2019-01-23,002900,동양물산,4038254.0
296,2019-01-23,065170,넥스트BT,293286.0
297,2019-01-23,032820,우리기술,1032105.0
298,2019-01-23,099220,SDN,339277.0
299,2019-01-23,014580,태경비케이,8173279.0
300,2019-01-23,012790,신일제약,26820.0
301,2019-01-23,013700,까뮤이앤씨,147316.0
302,2019-01-23,000910,유니온,995061.0
303,2019-01-23,012160,영흥,950889.0
304,2019-01-23,015760,한국전력,1465921.0
305,2019-01-23,001520,동양,269599.0
306,2019-01-23,001380,SG충방,528068.0
307,2019-01-23,217620,디딤,181256.0
308,2019-01-24,038070,서린바이오,18332.0
309,2019-01-24,005940,NH투자증권,1171514.0
310,2019-01-24,180640,한진칼,1009343.0
311,2019-01-24,008970,동양철관,5122307.0
312,2019-01-24,192250,케이사인,649697.0
313,2019-01-24,005110,한창,8116264.0
314,2019-01-24,027830,대성창투,945781.0
315,2019-01-24,045390,대아티아이,2456999.0
316,2019-01-24,042500,링네트,22243.0
317,2019-01-24,023900,풍국주정,483626.0
318,2019-01-24,096530,씨젠,221274.0
319,2019-01-24,100090,삼강엠앤티,491916.0
320,2019-01-25,100130,동국S&C,182525.0
321,2019-01-25,058850,KTcs,284544.0
322,2019-01-25,057880,필로시스헬스케어,132179.0
323,2019-01-25,195990,에이비프로바이오,1359271.0
324,2019-01-25,096630,에스코넥,1122854.0
325,2019-01-25,001520,동양,312050.0
326,2019-01-25,064350,현대로템,1730662.0
327,2019-01-25,032820,우리기술,1778454.0
328,2019-01-25,109610,에스와이,150586.0
329,2019-01-25,005030,부산주공,180450.0
330,2019-01-25,035620,바른손이앤에이,376648.0
331,2019-01-25,008700,아남전자,1550543.0
332,2019-01-28,204320,만도,536881.0
333,2019-01-28,024840,KBI메탈,293502.0
334,2019-01-28,256840,한국비엔씨,1.0
335,2019-01-28,053270,구영테크,1151154.0
336,2019-01-28,006050,국영지앤엠,1038254.0
337,2019-01-28,067170,오텍,41304.0
338,2019-01-28,043260,성호전자,122804.0
339,2019-01-28,005390,신성통상,331839.0
340,2019-01-29,057540,옴니시스템,196581.0
341,2019-01-29,058400,KNN,1313074.0
342,2019-01-29,000270,기아차,1002443.0
343,2019-01-29,217500,러셀,1316941.0
344,2019-01-29,214150,클래시스,254927.0
345,2019-01-29,145270,케이탑리츠,1512178.0
346,2019-01-29,170030,현대공업,12971.0
347,2019-01-29,003490,대한항공,435575.0
348,2019-01-29,006740,영풍제지,124890.0
349,2019-01-29,015750,성우하이텍,637184.0
350,2019-01-29,011930,신성이엔지,418421.0
351,2019-01-29,014130,한익스프레스,29199.0
352,2019-01-29,008350,남선알미늄,25801419.0
353,2019-01-29,092220,KEC,842741.0
354,2019-01-29,001000,신라섬유,106798.0
355,2019-01-29,065170,넥스트BT,6742030.0
356,2019-01-30,032820,우리기술,1181862.0
357,2019-01-30,064260,다날,242607.0
358,2019-01-30,043260,성호전자,99138.0
359,2019-01-30,049630,재영솔루텍,1457724.0
360,2019-01-30,001440,대한전선,572208.0
361,2019-01-30,012160,영흥,420966.0
362,2019-01-30,040610,SG&G,396439.0
363,2019-01-30,215480,토박스코리아,7139745.0
364,2019-01-30,006910,보성파워텍,579991.0
365,2019-01-30,141070,맥스로텍,98704.0
366,2019-01-30,028670,팬오션,1173851.0
367,2019-01-30,009070,KCTC,689303.0
368,2019-01-30,025750,한솔홈데코,1522116.0
369,2019-01-30,002800,신신제약,391878.0
370,2019-01-30,104480,티케이케미칼,1194205.0
371,2019-01-30,000910,유니온,786455.0
372,2019-01-30,027740,마니커,1098972.0
373,2019-01-30,109610,에스와이,802807.0
374,2019-01-30,004140,동방,260170.0
375,2019-01-30,001780,알루코,274637.0
376,2019-01-30,119650,KC코트렐,80923.0
377,2019-01-30,012800,대창,151616.0
378,2019-01-30,002870,신풍제지,106589.0
379,2019-01-30,031820,콤텍시스템,3029336.0
380,2019-01-30,005030,부산주공,218495.0
381,2019-01-30,041140,넥슨지티,2191046.0
382,2019-01-30,045390,대아티아이,3795018.0
383,2019-01-30,065500,오리엔트정공,559043.0
384,2019-01-30,047770,코데즈컴바인,95909.0
385,2019-01-31,269620,시스웍,92139.0
386,2019-01-31,017900,광전자,62928.0
387,2019-01-31,042510,라온시큐어,61823.0
388,2019-01-31,001510,SK증권,15312478.0
389,2019-01-31,036690,코맥스,16697.0
390,2019-01-31,104040,대성파인텍,261106.0
391,2019-01-31,206650,유바이오로직스,60550.0
392,2019-01-31,014710,사조씨푸드,23035.0
393,2019-01-31,002760,보락,331660.0
394,2019-01-31,011930,신성이엔지,532658.0
395,2019-01-31,049480,오픈베이스,942307.0
396,2019-01-31,019170,신풍제약,777058.0
397,2019-01-31,067170,오텍,149078.0
398,2019-01-31,048430,유라테크,107978.0
399,2019-01-31,122450,KMH,249551.0
400,2019-01-31,131220,대한과학,31101.0
401,2019-01-31,004830,덕성,33879.0
402,2019-01-31,133750,메가엠디,137702.0
403,2019-01-31,024840,KBI메탈,319630.0
404,2019-01-31,014580,태경비케이,633555.0
405,2019-01-31,025320,시노펙스,3816422.0
406,2019-01-31,038530,골드퍼시픽,241317.0
407,2019-02-01,109820,진매트릭스,32237.0
408,2019-02-01,087260,모바일어플라이언스,65438.0
409,2019-02-01,012860,모베이스전자,428607.0
410,2019-02-01,015710,코콤,27926.0
411,2019-02-01,009070,KCTC,1856203.0
412,2019-02-01,000910,유니온,1488709.0
