,P_score,predict,real,stock_name,stock_code,Date,Nasdaq
0,100.0,P0,M0,이엠코리아,095190,2020-07-14,D04
0,85.7,P0,M0,조아제약,034940,2020-07-14,D04
0,85.06,P0,P0,한국카본,017960,2020-07-14,D04
0,78.31,P0,K0,한컴MDS,086960,2020-07-14,D04
0,100.0,P0,M0,헬릭스미스,084990,2020-07-13,U04
0,84.32,P0,M0,한솔케미칼,014680,2020-07-13,U04
0,84.21,P0,M0,씨티씨바이오,060590,2020-07-13,U04
0,82.07,P0,P0,에스에너지,095910,2020-07-13,U04
0,78.44,P0,K0,위메이드,112040,2020-07-13,U04
0,100.0,P0,P1,EDGC,245620,2020-07-10,U04
0,88.56,P0,M0,CMG제약,058820,2020-07-10,U04
0,82.15,P0,K0,컴투스,078340,2020-07-10,U04
0,81.98,P0,P1,우주일렉트로,065680,2020-07-10,U04
0,80.0,P0,P0,메가스터디교육,215200,2020-07-10,U04
0,82.99,P0,K0,SK머티리얼즈,036490,2020-07-09,U04
0,82.93,P0,K0,앤씨앤,092600,2020-07-09,U04
0,80.68,P0,M0,메리츠증권,008560,2020-07-09,U04
0,79.19,P0,P0,오리온,271560,2020-07-09,U04
0,77.6,P0,K0,지역난방공사,071320,2020-07-09,U04
0,100.0,P0,M0,조광ILI,044060,2020-07-08,D04
0,82.87,P0,M0,매직마이크로,127160,2020-07-08,D04
0,82.74,P0,P0,아나패스,123860,2020-07-08,D04
0,79.43,P0,M0,경남제약,053950,2020-07-08,D04
0,77.84,P0,M0,비에이치,090460,2020-07-08,D04
0,100.0,P0,M0,이녹스,088390,2020-07-07,U04
0,100.0,P0,P0,피제이전자,006140,2020-07-07,U04
0,83.33,P0,M0,씨앤지하이테크,264660,2020-07-07,U04
0,79.79,P0,P1,대웅,003090,2020-07-07,U04
0,79.28,P0,M0,JW신약,067290,2020-07-07,U04
0,86.13,P0,M0,엠투엔,033310,2020-07-06,U04
0,82.06,P0,P1,코메론,049430,2020-07-06,U04
0,81.41,P0,K0,코센,009730,2020-07-06,U04
0,80.0,P0,M0,SK디앤디,210980,2020-07-06,U04
0,79.05,P0,P0,에이테크솔루션,071670,2020-07-06,U04
0,100.0,P0,P0,NICE,034310,2020-07-03,U04
0,87.85,P0,P0,연우,115960,2020-07-03,U04
0,84.31,P0,K0,평화정공,043370,2020-07-03,U04
0,82.56,P0,M0,이엑스티,226360,2020-07-03,U04
0,81.46,P0,K0,넥스트BT,065170,2020-07-03,U04
0,88.85,P0,M0,코드네이처,078940,2020-07-02,U04
0,88.43,P0,P0,마이크로프랜드,147760,2020-07-02,U04
0,84.27,P0,P0,F&F,007700,2020-07-02,U04
0,83.94,P0,P0,네오팜,092730,2020-07-02,U04
0,81.89,P0,P0,헬릭스미스,084990,2020-07-02,U04
0,86.04,P0,M0,엑세스바이오,950130,2020-07-01,U04
0,86.01,P0,M0,팬젠,222110,2020-07-01,U04
0,84.4,P0,M0,한성기업,003680,2020-07-01,U04
0,83.3,P0,M0,LG화학,051910,2020-07-01,U04
0,80.0,P0,P0,씨앤지하이테크,264660,2020-07-01,U04
0,100.0,P0,M0,유엔젤,072130,2020-06-30,U04
0,86.92,P0,M0,서한,011370,2020-06-30,U04
0,86.92,P0,P0,키다리스튜디오,020120,2020-06-30,U04
0,84.92,P0,M0,얼라인드,238120,2020-06-30,U04
0,84.61,P0,P0,코스맥스비티아이,044820,2020-06-30,U04
0,83.9,P0,K0,디젠스,113810,2020-06-29,D04
0,82.77,P0,M0,세아제강지주,003030,2020-06-29,D04
0,80.78,P0,M0,휴맥스,115160,2020-06-29,D04
0,80.75,P0,M0,한미반도체,042700,2020-06-29,D04
0,79.43,P0,P0,테스나,131970,2020-06-29,D04
0,100.0,P0,P0,아이즈비전,031310,2020-06-26,U04
0,89.95,P0,M0,나라엠앤디,051490,2020-06-26,U04
0,84.81,P0,M0,미래컴퍼니,049950,2020-06-26,U04
0,84.34,P0,M0,웰크론,065950,2020-06-26,U04
0,80.81,P0,M0,푸드나무,290720,2020-06-26,U04
0,100.0,P0,M0,KCC건설,021320,2020-06-25,D04
0,100.0,P0,P0,신풍제약,019170,2020-06-25,D04
0,84.95,P0,M0,손오공,066910,2020-06-25,D04
0,83.35,P0,M0,동구바이오제약,006620,2020-06-25,D04
0,83.01,P0,P1,에이프로젠 H&G,109960,2020-06-25,D04
0,94.21,P0,M0,브리지텍,064480,2020-06-24,U04
0,92.59,P0,M0,삼보판지,023600,2020-06-24,U04
0,86.69,P0,M0,쿠쿠홈시스,284740,2020-06-24,U04
0,85.92,P0,M0,뷰웍스,100120,2020-06-24,U04
0,81.33,P0,K0,디피씨,026890,2020-06-24,U04
0,100.0,P0,P0,LG하우시스,108670,2020-06-23,U04
0,100.0,P0,K0,오리엔탈정공,014940,2020-06-23,U04
0,84.88,P0,M0,오스템임플란트,048260,2020-06-23,U04
0,84.18,P0,P0,녹십자랩셀,144510,2020-06-23,U04
0,81.98,P0,M0,파버나인,177830,2020-06-23,U04
0,100.0,P0,M0,현대비앤지스틸,004560,2020-06-22,T01
0,86.68,P0,M0,대림건설,001880,2020-06-22,T01
0,79.93,P0,K0,한일홀딩스,003300,2020-06-22,T01
0,78.14,P0,M0,삼천리자전거,024950,2020-06-22,T01
0,75.03,P0,P0,유나이티드제약,033270,2020-06-22,T01
0,86.31,P0,M0,제일약품,271980,2020-06-19,U04
0,82.66,P0,K0,KBI메탈,024840,2020-06-19,U04
0,78.9,P0,K0,대교,019680,2020-06-19,U04
0,77.17,P0,M0,파나진,046210,2020-06-19,U04
0,76.87,P0,P0,백광산업,001340,2020-06-19,U04
0,90.51,P0,M0,피제이전자,006140,2020-06-18,U02
0,74.93,P0,M0,선데이토즈,123420,2020-06-18,U02
0,71.57,P0,P0,KG케미칼,001390,2020-06-18,U02
0,70.18,P0,P0,진도,088790,2020-06-18,U02
0,69.79,P0,P0,와토스코리아,079000,2020-06-18,U02
0,88.23,P0,P1,종근당,185750,2020-06-17,U04
0,83.39,P0,M0,디오스텍,196450,2020-06-17,U04
0,76.96,P0,P0,제이콘텐트리,036420,2020-06-17,U04
0,71.41,P0,K0,이엑스티,226360,2020-06-17,U04
0,71.06,P0,P0,인텍플러스,064290,2020-06-17,U04
0,86.68,P0,K0,엔피케이,048830,2020-06-16,U04
