,Date,stock_name,today_win,today_lose,tomorrow_win,tomorrow_lose,day2_win,day2_lose,real_profit,Nasdaq
0,2020-08-28,현대제철,0.0,0.0,0.0,0.0,0.0,1.0,0.003937007874015748,D04
0,2020-08-28,시노펙스,0.0,1.0,0.0,0.0,0.0,0.0,-0.06491228070175438,D04
0,2020-08-28,녹십자홀딩스,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-08-28,데이타솔루션,0.0,1.0,0.0,0.0,0.0,0.0,-0.03333333333333333,D04
0,2020-08-27,토탈소프트,0.0,0.0,0.0,0.0,1.0,0.0,0.01,U04
0,2020-08-27,진도,0.0,1.0,0.0,0.0,0.0,0.0,-0.04332129963898917,U04
0,2020-08-27,멕아이씨에스,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-27,창해에탄올,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-27,쌍방울,0.0,1.0,0.0,0.0,0.0,0.0,-0.04694167852062589,U04
0,2020-08-26,창해에탄올,1.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,U04
0,2020-08-26,부산주공,0.0,0.0,0.0,0.0,1.0,0.0,0.01,U04
0,2020-08-26,케이피에프,0.0,0.0,0.0,0.0,0.0,1.0,-0.014084507042253521,U04
0,2020-08-26,앤씨앤,0.0,0.0,0.0,0.0,0.0,1.0,-0.017241379310344827,U04
0,2020-08-26,유니테스트,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-25,국순당,0.0,0.0,1.0,0.0,0.0,0.0,0.08,U04
0,2020-08-25,유유제약,0.0,0.0,0.0,0.0,0.0,1.0,-0.0584958217270195,U04
0,2020-08-25,오스코텍,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-25,디앤씨미디어,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-25,벽산,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-24,리더스코스메틱,0.0,1.0,0.0,0.0,0.0,0.0,-0.03278688524590164,U04
0,2020-08-24,동국S&C,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-24,케이씨,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-24,메디프론,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-24,SG충방,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-21,다우데이타,0.0,0.0,0.0,0.0,1.0,0.0,0.01,U04
0,2020-08-21,일진머티리얼즈,0.0,0.0,1.0,0.0,0.0,0.0,0.05060728744939271,U04
0,2020-08-21,좋은사람들,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-21,인지디스플레,0.0,0.0,1.0,0.0,0.0,0.0,0.08,U04
0,2020-08-21,녹원씨엔아이,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-20,S&T모티브,0.0,0.0,1.0,0.0,0.0,0.0,0.0297029702970297,D04
0,2020-08-20,종근당,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-08-20,한온시스템,0.0,0.0,1.0,0.0,0.0,0.0,0.08,D04
0,2020-08-20,콜마비앤에이치,0.0,1.0,0.0,0.0,0.0,0.0,-0.043785310734463276,D04
0,2020-08-20,IHQ,0.0,0.0,1.0,0.0,0.0,0.0,0.08,D04
0,2020-08-19,미래나노텍,1.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,U04
0,2020-08-19,루미마이크로,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-19,LG상사,0.0,0.0,0.0,0.0,0.0,1.0,-0.05863192182410423,U04
0,2020-08-19,얼라인드,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-19,SCI평가정보,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-18,팜스코,0.0,1.0,0.0,0.0,0.0,0.0,-0.07479674796747968,U04
0,2020-08-18,스타플렉스,0.0,1.0,0.0,0.0,0.0,0.0,-0.08713692946058091,U04
0,2020-08-18,씨엠에스에듀,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-18,현대백화점,0.0,0.0,0.0,0.0,0.0,1.0,-0.04738562091503268,U04
0,2020-08-18,파워넷,0.0,1.0,0.0,0.0,0.0,0.0,-0.08231368186874305,U04
0,2020-08-14,포비스티앤씨,1.0,0.0,0.0,0.0,0.0,0.0,0.0213903743315508,U03
0,2020-08-14,효성ITX,0.0,1.0,0.0,0.0,0.0,0.0,-0.07191780821917808,U03
0,2020-08-14,대주산업,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U03
0,2020-08-14,쌍용차,0.0,0.0,0.0,0.0,0.0,1.0,-0.10556348074179743,U03
0,2020-08-14,이오테크닉스,0.0,0.0,0.0,0.0,1.0,0.0,0.01,U03
0,2020-08-13,클리오,0.0,1.0,0.0,0.0,0.0,0.0,-0.0390625,U04
0,2020-08-13,에이팩트,0.0,0.0,0.0,0.0,0.0,1.0,-0.07922272047832586,U04
0,2020-08-13,이노션,0.0,0.0,0.0,0.0,0.0,1.0,-0.07706093189964158,U04
0,2020-08-13,리노공업,0.0,0.0,0.0,0.0,0.0,1.0,-0.050221565731166914,U04
0,2020-08-13,두올,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-12,SBS콘텐츠허브,0.0,0.0,0.0,0.0,0.0,1.0,-0.012987012987012988,D04
0,2020-08-12,원익큐브,0.0,0.0,1.0,0.0,0.0,0.0,0.03067484662576687,D04
0,2020-08-12,오리온홀딩스,0.0,0.0,1.0,0.0,0.0,0.0,0.06060606060606061,D04
0,2020-08-12,후성,0.0,0.0,0.0,0.0,0.0,1.0,-0.02699662542182227,D04
0,2020-08-12,라이브파이낸셜,0.0,1.0,0.0,0.0,0.0,0.0,-0.04887218045112782,D04
0,2020-08-11,셀트리온제약,0.0,0.0,0.0,0.0,1.0,0.0,0.01,D04
0,2020-08-11,삼표시멘트,0.0,0.0,1.0,0.0,0.0,0.0,0.024967148488830485,D04
0,2020-08-11,삼본전자,1.0,0.0,0.0,0.0,0.0,0.0,0.03,D04
0,2020-08-11,카스,0.0,1.0,0.0,0.0,0.0,0.0,-0.03349282296650718,D04
0,2020-08-11,티씨케이,0.0,0.0,0.0,0.0,0.0,1.0,-0.04153354632587859,D04
0,2020-08-10,진양폴리,0.0,0.0,0.0,0.0,0.0,1.0,-0.0017211703958691911,D04
